filepath,filename,shortname,samp_type,IS_type,polarity,amendment,depth,startime,timepoint,timepoint_num,tripl,untripl,cast,station,cast_datetime,timestamp
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T0-A-noIS-neg.mzML,GMP-Surf-Morn-T0-A,Smp,noIS,neg,GMP,Surf,Morn,T0,0,A,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-24T15:37:01Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,GMP-Surf-Morn-T0-A,Smp,wIS,neg,GMP,Surf,Morn,T0,0,A,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-24T13:55:59Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T0-B-noIS-neg.mzML,GMP-Surf-Morn-T0-B,Smp,noIS,neg,GMP,Surf,Morn,T0,0,B,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-28T21:18:08Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,GMP-Surf-Morn-T0-B,Smp,wIS,neg,GMP,Surf,Morn,T0,0,B,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-28T19:37:07Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T0-C-noIS-neg.mzML,GMP-Surf-Morn-T0-C,Smp,noIS,neg,GMP,Surf,Morn,T0,0,C,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-26T11:23:19Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,GMP-Surf-Morn-T0-C,Smp,wIS,neg,GMP,Surf,Morn,T0,0,C,GMP-Surf-Morn-T0,25,2,2021-07-29T15:58:18Z,2022-07-26T09:42:18Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T3-A-noIS-neg.mzML,GMP-Surf-Morn-T3-A,Smp,noIS,neg,GMP,Surf,Morn,T3,3,A,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-24T12:15:00Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-A-wIS.mzML,220715_Smp_GMP-Surf-Morn-T3-A-wIS.mzML,GMP-Surf-Morn-T3-A,Smp,wIS,neg,GMP,Surf,Morn,T3,3,A,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-24T10:33:58Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T3-B-noIS-neg.mzML,GMP-Surf-Morn-T3-B,Smp,noIS,neg,GMP,Surf,Morn,T3,3,B,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-21T23:44:10Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-B-wIS.mzML,220715_Smp_GMP-Surf-Morn-T3-B-wIS.mzML,GMP-Surf-Morn-T3-B,Smp,wIS,neg,GMP,Surf,Morn,T3,3,B,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-21T22:03:11Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T3-C-noIS-neg.mzML,GMP-Surf-Morn-T3-C,Smp,noIS,neg,GMP,Surf,Morn,T3,3,C,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-22T03:06:15Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T3-C-wIS.mzML,220715_Smp_GMP-Surf-Morn-T3-C-wIS.mzML,GMP-Surf-Morn-T3-C,Smp,wIS,neg,GMP,Surf,Morn,T3,3,C,GMP-Surf-Morn-T3,25,2,2021-07-29T15:58:18Z,2022-07-22T01:25:12Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T10-A-noIS-neg.mzML,GMP-Surf-Morn-T10-A,Smp,noIS,neg,GMP,Surf,Morn,T10,10,A,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-21T15:19:08Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,GMP-Surf-Morn-T10-A,Smp,wIS,neg,GMP,Surf,Morn,T10,10,A,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-21T13:38:08Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T10-B-noIS-neg.mzML,GMP-Surf-Morn-T10-B,Smp,noIS,neg,GMP,Surf,Morn,T10,10,B,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-24T18:08:32Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-B-wIS.mzML,220715_Smp_GMP-Surf-Morn-T10-B-wIS.mzML,GMP-Surf-Morn-T10-B,Smp,wIS,neg,GMP,Surf,Morn,T10,10,B,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-24T16:27:31Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T10-C-noIS-neg.mzML,GMP-Surf-Morn-T10-C,Smp,noIS,neg,GMP,Surf,Morn,T10,10,C,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-23T21:56:24Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T10-C-wIS.mzML,220715_Smp_GMP-Surf-Morn-T10-C-wIS.mzML,GMP-Surf-Morn-T10-C,Smp,wIS,neg,GMP,Surf,Morn,T10,10,C,GMP-Surf-Morn-T10,25,2,2021-07-29T15:58:18Z,2022-07-23T20:15:21Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T26-A-noIS-neg.mzML,GMP-Surf-Morn-T26-A,Smp,noIS,neg,GMP,Surf,Morn,T26,26,A,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-27T12:28:34Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-A-wIS.mzML,220715_Smp_GMP-Surf-Morn-T26-A-wIS.mzML,GMP-Surf-Morn-T26-A,Smp,wIS,neg,GMP,Surf,Morn,T26,26,A,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-27T10:47:33Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T26-B-noIS-neg.mzML,GMP-Surf-Morn-T26-B,Smp,noIS,neg,GMP,Surf,Morn,T26,26,B,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-22T19:00:13Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-B-wIS.mzML,220715_Smp_GMP-Surf-Morn-T26-B-wIS.mzML,GMP-Surf-Morn-T26-B,Smp,wIS,neg,GMP,Surf,Morn,T26,26,B,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-22T17:19:12Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T26-C-noIS-neg.mzML,GMP-Surf-Morn-T26-C,Smp,noIS,neg,GMP,Surf,Morn,T26,26,C,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-27T06:35:02Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T26-C-wIS.mzML,220715_Smp_GMP-Surf-Morn-T26-C-wIS.mzML,GMP-Surf-Morn-T26-C,Smp,wIS,neg,GMP,Surf,Morn,T26,26,C,GMP-Surf-Morn-T26,25,2,2021-07-29T15:58:18Z,2022-07-27T04:54:03Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T73-A-noIS-neg.mzML,GMP-Surf-Morn-T73-A,Smp,noIS,neg,GMP,Surf,Morn,T73,73,A,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-24T06:21:27Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-A-wIS.mzML,220715_Smp_GMP-Surf-Morn-T73-A-wIS.mzML,GMP-Surf-Morn-T73-A,Smp,wIS,neg,GMP,Surf,Morn,T73,73,A,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-24T04:40:26Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T73-B-noIS-neg.mzML,GMP-Surf-Morn-T73-B,Smp,noIS,neg,GMP,Surf,Morn,T73,73,B,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-29T23:14:54Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,GMP-Surf-Morn-T73-B,Smp,wIS,neg,GMP,Surf,Morn,T73,73,B,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-29T21:33:55Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Morn-T73-C-noIS-neg.mzML,GMP-Surf-Morn-T73-C,Smp,noIS,neg,GMP,Surf,Morn,T73,73,C,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-21T00:10:02Z
mzMLs/neg/220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,GMP-Surf-Morn-T73-C,Smp,wIS,neg,GMP,Surf,Morn,T73,73,C,GMP-Surf-Morn-T73,25,2,2021-07-29T15:58:18Z,2022-07-20T22:29:03Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-A-noIS-neg.mzML,GMP-Surf-Eve-T0-A,Smp,noIS,neg,GMP,Surf,Eve,T0,0,A,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-22T05:37:45Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,GMP-Surf-Eve-T0-A,Smp,wIS,neg,GMP,Surf,Eve,T0,0,A,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-22T03:56:44Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-B-noIS-neg.mzML,GMP-Surf-Eve-T0-B,Smp,noIS,neg,GMP,Surf,Eve,T0,0,B,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-27T09:57:03Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,GMP-Surf-Eve-T0-B,Smp,wIS,neg,GMP,Surf,Eve,T0,0,B,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-27T08:16:04Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T0-C-noIS-neg.mzML,GMP-Surf-Eve-T0-C,Smp,noIS,neg,GMP,Surf,Eve,T0,0,C,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-28T17:56:08Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,GMP-Surf-Eve-T0-C,Smp,wIS,neg,GMP,Surf,Eve,T0,0,C,GMP-Surf-Eve-T0,27,2,2021-07-30T04:41:58Z,2022-07-28T16:15:06Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-A-noIS-neg.mzML,GMP-Surf-Eve-T3-A,Smp,noIS,neg,GMP,Surf,Eve,T3,3,A,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-23T10:09:17Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,GMP-Surf-Eve-T3-A,Smp,wIS,neg,GMP,Surf,Eve,T3,3,A,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-23T08:28:18Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-B-noIS-neg.mzML,GMP-Surf-Eve-T3-B,Smp,noIS,neg,GMP,Surf,Eve,T3,3,B,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-25T09:17:38Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,GMP-Surf-Eve-T3-B,Smp,wIS,neg,GMP,Surf,Eve,T3,3,B,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-25T07:36:35Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T3-C-noIS-neg.mzML,GMP-Surf-Eve-T3-C,Smp,noIS,neg,GMP,Surf,Eve,T3,3,C,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-22T16:28:41Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,GMP-Surf-Eve-T3-C,Smp,wIS,neg,GMP,Surf,Eve,T3,3,C,GMP-Surf-Eve-T3,27,2,2021-07-30T04:41:58Z,2022-07-22T14:47:40Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-A-noIS-neg.mzML,GMP-Surf-Eve-T10-A,Smp,noIS,neg,GMP,Surf,Eve,T10,10,A,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-25T21:04:39Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,GMP-Surf-Eve-T10-A,Smp,wIS,neg,GMP,Surf,Eve,T10,10,A,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-25T19:23:40Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-B-noIS-neg.mzML,GMP-Surf-Eve-T10-B,Smp,noIS,neg,GMP,Surf,Eve,T10,10,B,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-21T02:41:34Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,GMP-Surf-Eve-T10-B,Smp,wIS,neg,GMP,Surf,Eve,T10,10,B,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-21T01:00:35Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T10-C-noIS-neg.mzML,GMP-Surf-Eve-T10-C,Smp,noIS,neg,GMP,Surf,Eve,T10,10,C,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-22T10:35:08Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,GMP-Surf-Eve-T10-C,Smp,wIS,neg,GMP,Surf,Eve,T10,10,C,GMP-Surf-Eve-T10,27,2,2021-07-30T04:41:58Z,2022-07-22T08:54:09Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T26-A-noIS-neg.mzML,GMP-Surf-Eve-T26-A,Smp,noIS,neg,GMP,Surf,Eve,T26,26,A,GMP-Surf-Eve-T26,27,2,2021-07-30T04:41:58Z,2022-07-23T12:40:49Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,GMP-Surf-Eve-T26-A,Smp,wIS,neg,GMP,Surf,Eve,T26,26,A,GMP-Surf-Eve-T26,27,2,2021-07-30T04:41:58Z,2022-07-23T10:59:50Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T26-C-noIS-neg.mzML,GMP-Surf-Eve-T26-C,Smp,noIS,neg,GMP,Surf,Eve,T26,26,C,GMP-Surf-Eve-T26,27,2,2021-07-30T04:41:58Z,2022-07-21T17:50:39Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,GMP-Surf-Eve-T26-C,Smp,wIS,neg,GMP,Surf,Eve,T26,26,C,GMP-Surf-Eve-T26,27,2,2021-07-30T04:41:58Z,2022-07-21T16:09:38Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-A-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-A-noIS-neg.mzML,GMP-Surf-Eve-T73-A,Smp,noIS,neg,GMP,Surf,Eve,T73,73,A,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-29T13:59:21Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,GMP-Surf-Eve-T73-A,Smp,wIS,neg,GMP,Surf,Eve,T73,73,A,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-29T12:18:32Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-B-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-B-noIS-neg.mzML,GMP-Surf-Eve-T73-B,Smp,noIS,neg,GMP,Surf,Eve,T73,73,B,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-26T05:29:44Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,GMP-Surf-Eve-T73-B,Smp,wIS,neg,GMP,Surf,Eve,T73,73,B,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-26T03:48:42Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-C-noIS-neg.mzML,220715_Smp_GMP-Surf-Eve-T73-C-noIS-neg.mzML,GMP-Surf-Eve-T73-C,Smp,noIS,neg,GMP,Surf,Eve,T73,73,C,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-25T03:24:03Z
mzMLs/neg/220715_Smp_GMP-Surf-Eve-T73-C-wIS.mzML,220715_Smp_GMP-Surf-Eve-T73-C-wIS.mzML,GMP-Surf-Eve-T73-C,Smp,wIS,neg,GMP,Surf,Eve,T73,73,C,GMP-Surf-Eve-T73,27,2,2021-07-30T04:41:58Z,2022-07-25T01:43:04Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-A-noIS-neg.mzML,GMP-Deep-Morn-T0-A,Smp,noIS,neg,GMP,Deep,Morn,T0,0,A,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-25T05:55:36Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,GMP-Deep-Morn-T0-A,Smp,wIS,neg,GMP,Deep,Morn,T0,0,A,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-25T04:14:36Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-B-noIS-neg.mzML,GMP-Deep-Morn-T0-B,Smp,noIS,neg,GMP,Deep,Morn,T0,0,B,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-21T11:57:07Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,GMP-Deep-Morn-T0-B,Smp,wIS,neg,GMP,Deep,Morn,T0,0,B,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-21T10:16:06Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T0-C-noIS-neg.mzML,GMP-Deep-Morn-T0-C,Smp,noIS,neg,GMP,Deep,Morn,T0,0,C,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-30T01:46:26Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,GMP-Deep-Morn-T0-C,Smp,wIS,neg,GMP,Deep,Morn,T0,0,C,GMP-Deep-Morn-T0,31,2,2021-07-31T15:52:55Z,2022-07-30T00:05:27Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-A-noIS-neg.mzML,GMP-Deep-Morn-T3-A,Smp,noIS,neg,GMP,Deep,Morn,T3,3,A,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-24T03:49:55Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,GMP-Deep-Morn-T3-A,Smp,wIS,neg,GMP,Deep,Morn,T3,3,A,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-24T02:08:56Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-B-noIS-neg.mzML,GMP-Deep-Morn-T3-B,Smp,noIS,neg,GMP,Deep,Morn,T3,3,B,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-28T00:15:32Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,GMP-Deep-Morn-T3-B,Smp,wIS,neg,GMP,Deep,Morn,T3,3,B,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-27T22:34:31Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T3-C-noIS-neg.mzML,GMP-Deep-Morn-T3-C,Smp,noIS,neg,GMP,Deep,Morn,T3,3,C,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-23T04:15:47Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,GMP-Deep-Morn-T3-C,Smp,wIS,neg,GMP,Deep,Morn,T3,3,C,GMP-Deep-Morn-T3,31,2,2021-07-31T15:52:55Z,2022-07-23T02:34:45Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-A-noIS-neg.mzML,GMP-Deep-Morn-T10-A,Smp,noIS,neg,GMP,Deep,Morn,T10,10,A,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-27T04:03:32Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,GMP-Deep-Morn-T10-A,Smp,wIS,neg,GMP,Deep,Morn,T10,10,A,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-26T13:04:18Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-B-noIS-neg.mzML,GMP-Deep-Morn-T10-B,Smp,noIS,neg,GMP,Deep,Morn,T10,10,B,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-21T06:03:34Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,GMP-Deep-Morn-T10-B,Smp,wIS,neg,GMP,Deep,Morn,T10,10,B,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-21T04:22:36Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-C-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T10-C-noIS-neg.mzML,GMP-Deep-Morn-T10-C,Smp,noIS,neg,GMP,Deep,Morn,T10,10,C,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-23T16:02:52Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,GMP-Deep-Morn-T10-C,Smp,wIS,neg,GMP,Deep,Morn,T10,10,C,GMP-Deep-Morn-T10,31,2,2021-07-31T15:52:55Z,2022-07-23T14:21:50Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-A-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T26-A-noIS-neg.mzML,GMP-Deep-Morn-T26-A,Smp,noIS,neg,GMP,Deep,Morn,T26,26,A,GMP-Deep-Morn-T26,31,2,2021-07-31T15:52:55Z,2022-07-27T21:44:00Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,GMP-Deep-Morn-T26-A,Smp,wIS,neg,GMP,Deep,Morn,T26,26,A,GMP-Deep-Morn-T26,31,2,2021-07-31T15:52:55Z,2022-07-27T20:02:58Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-B-noIS-neg.mzML,220715_Smp_GMP-Deep-Morn-T26-B-noIS-neg.mzML,GMP-Deep-Morn-T26-B,Smp,noIS,neg,GMP,Deep,Morn,T26,26,B,GMP-Deep-Morn-T26,31,2,2021-07-31T15:52:55Z,2022-07-28T06:09:02Z
mzMLs/neg/220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,GMP-Deep-Morn-T26-B,Smp,wIS,neg,GMP,Deep,Morn,T26,26,B,GMP-Deep-Morn-T26,31,2,2021-07-31T15:52:55Z,2022-07-28T04:28:01Z
